x,y,GRID_CODE1-zoom,GRID_CODE-youtube,GRID_CODE-twitter,GRID_CODE-poi,GRID_CODE-flickr,GRID_CODE-email,GRID_CODE-company
2.249796 ,48.886752 ,0.00 ,19364.92 ,4364445.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.249988 ,48.886752 ,0.00 ,0.00 ,6483309.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.250180 ,48.886752 ,0.00 ,0.00 ,6667237.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.250372 ,48.886752 ,0.00 ,0.00 ,8783235.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.250564 ,48.886752 ,0.00 ,0.00 ,6713428.50 ,0.00 ,1477407.88 ,0.00 ,0.00 
2.250756 ,48.886752 ,0.00 ,0.00 ,506585.69 ,0.00 ,5522578.00 ,0.00 ,0.00 
2.250948 ,48.886752 ,0.00 ,0.00 ,0.00 ,0.00 ,3123144.75 ,0.00 ,0.00 
2.251140 ,48.886752 ,0.00 ,0.00 ,0.00 ,272521.47 ,1931537.88 ,0.00 ,0.00 
2.251332 ,48.886752 ,0.00 ,0.00 ,2846553.50 ,1164262.38 ,4305989.00 ,0.00 ,0.00 
2.251524 ,48.886752 ,0.00 ,0.00 ,5689110.50 ,254225.34 ,2642441.50 ,0.00 ,0.00 
2.251716 ,48.886752 ,0.00 ,0.00 ,9214610.00 ,0.00 ,1698.36 ,0.00 ,0.00 
2.251908 ,48.886752 ,0.00 ,0.00 ,10383812.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.252100 ,48.886752 ,0.00 ,0.00 ,5963430.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.252292 ,48.886752 ,0.00 ,0.00 ,139156.58 ,0.00 ,0.00 ,0.00 ,0.00 
2.252484 ,48.886752 ,0.00 ,0.00 ,2803602.25 ,0.00 ,0.00 ,493816.19 ,0.00 
2.252676 ,48.886752 ,0.00 ,0.00 ,6462537.50 ,0.00 ,265824.97 ,2553512.75 ,0.00 
2.252868 ,48.886752 ,0.00 ,0.00 ,10889088.00 ,0.00 ,3608834.00 ,1083522.25 ,0.00 
2.253060 ,48.886752 ,0.00 ,0.00 ,13701827.00 ,0.00 ,4618138.50 ,0.00 ,0.00 
2.253252 ,48.886752 ,0.00 ,0.00 ,13064655.00 ,0.00 ,1596328.63 ,0.00 ,0.00 
2.253444 ,48.886752 ,0.00 ,0.00 ,8901048.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.253636 ,48.886752 ,0.00 ,0.00 ,2888012.25 ,0.00 ,0.00 ,0.00 ,0.00 
2.225796 ,48.886560 ,664004.31 ,0.00 ,2237114.75 ,0.00 ,283546.44 ,0.00 ,0.00 
2.225988 ,48.886560 ,4587836.50 ,0.00 ,60096.49 ,0.00 ,2905768.75 ,0.00 ,0.00 
2.226180 ,48.886560 ,5462533.00 ,0.00 ,5794976.50 ,0.00 ,3034402.50 ,0.00 ,0.00 
2.226372 ,48.886560 ,1961995.50 ,0.00 ,12699340.00 ,0.00 ,415324.81 ,0.00 ,0.00 
2.226564 ,48.886560 ,0.00 ,0.00 ,12726987.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.226756 ,48.886560 ,0.00 ,0.00 ,5680792.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.226948 ,48.886560 ,0.00 ,0.00 ,1011323.25 ,0.00 ,0.00 ,0.00 ,0.00 
2.227140 ,48.886560 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.227332 ,48.886560 ,44347.31 ,0.00 ,797.70 ,0.00 ,0.00 ,0.00 ,0.00 
2.227524 ,48.886560 ,0.00 ,0.00 ,116821.95 ,0.00 ,0.00 ,0.00 ,0.00 
2.227716 ,48.886560 ,0.00 ,0.00 ,3403428.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.227908 ,48.886560 ,0.00 ,0.00 ,5446730.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.228100 ,48.886560 ,0.00 ,0.00 ,3686595.25 ,0.00 ,0.00 ,0.00 ,0.00 
2.228292 ,48.886560 ,0.00 ,0.00 ,720372.31 ,0.00 ,0.00 ,0.00 ,0.00 
2.228484 ,48.886560 ,0.00 ,0.00 ,67205.82 ,0.00 ,0.00 ,0.00 ,0.00 
2.228676 ,48.886560 ,0.00 ,0.00 ,4742546.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.228868 ,48.886560 ,0.00 ,0.00 ,10655418.00 ,286896.25 ,0.00 ,0.00 ,0.00 
2.229060 ,48.886560 ,0.00 ,0.00 ,11170461.00 ,2412995.00 ,0.00 ,0.00 ,0.00 
2.229252 ,48.886560 ,0.00 ,0.00 ,9262402.00 ,2071758.13 ,0.00 ,0.00 ,0.00 
2.229444 ,48.886560 ,0.00 ,0.00 ,8561619.00 ,37466.44 ,0.00 ,0.00 ,0.00 
2.229636 ,48.886560 ,0.00 ,0.00 ,5734271.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.229828 ,48.886560 ,1220929.75 ,0.00 ,2298561.75 ,0.00 ,0.00 ,25570.80 ,0.00 
2.230020 ,48.886560 ,9814065.00 ,0.00 ,31589.13 ,0.00 ,0.00 ,3017407.00 ,0.00 
2.230212 ,48.886560 ,16289285.00 ,0.00 ,5010439.00 ,0.00 ,0.00 ,5107420.00 ,0.00 
2.230404 ,48.886560 ,11348580.00 ,0.00 ,9295533.00 ,0.00 ,0.00 ,2233118.75 ,0.00 
2.230596 ,48.886560 ,7085103.50 ,0.00 ,8001960.50 ,24626.45 ,0.00 ,0.00 ,0.00 
2.230788 ,48.886560 ,9166541.00 ,0.00 ,6654236.50 ,2437502.00 ,0.00 ,0.00 ,219389.89 
2.230980 ,48.886560 ,5948098.00 ,0.00 ,4621918.50 ,7466445.50 ,0.00 ,0.00 ,3296791.50 
2.231172 ,48.886560 ,2466079.00 ,0.00 ,2226311.00 ,6732587.00 ,0.00 ,0.00 ,4291982.00 
2.231364 ,48.886560 ,5068348.00 ,0.00 ,874458.94 ,1539436.13 ,0.00 ,0.00 ,6055271.00 
2.231556 ,48.886560 ,5590617.50 ,0.00 ,4234138.50 ,12083.45 ,0.00 ,0.00 ,6175240.50 
2.231748 ,48.886560 ,2562382.25 ,0.00 ,12111376.00 ,3508410.25 ,0.00 ,0.00 ,6134631.50 
2.231940 ,48.886560 ,4274463.00 ,0.00 ,17044074.00 ,8509865.00 ,0.00 ,0.00 ,8521469.00 
2.232132 ,48.886560 ,14015614.00 ,0.00 ,10675975.00 ,6327040.50 ,0.00 ,0.00 ,6337352.50 
2.232324 ,48.886560 ,14757149.00 ,0.00 ,1932460.75 ,1041611.19 ,0.00 ,0.00 ,1025156.88 
2.232516 ,48.886560 ,5738895.50 ,0.00 ,0.00 ,3053599.00 ,0.00 ,0.00 ,2886371.50 
2.232708 ,48.886560 ,105773.45 ,0.00 ,0.00 ,2369538.25 ,0.00 ,0.00 ,2372930.00 
2.232900 ,48.886560 ,0.00 ,0.00 ,2648678.00 ,73550.98 ,0.00 ,0.00 ,75120.59 
2.233092 ,48.886560 ,0.00 ,0.00 ,9781873.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.233284 ,48.886560 ,0.00 ,0.00 ,9448690.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.233476 ,48.886560 ,0.00 ,0.00 ,5390891.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.233668 ,48.886560 ,1599847.25 ,0.00 ,5792099.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.233860 ,48.886560 ,3244061.00 ,0.00 ,3684560.25 ,228956.22 ,0.00 ,810414.25 ,0.00 
2.234052 ,48.886560 ,1453540.00 ,0.00 ,116676.76 ,1864376.38 ,0.00 ,1409291.25 ,0.00 
2.234244 ,48.886560 ,0.00 ,0.00 ,2166692.00 ,1255684.63 ,0.00 ,117145.38 ,0.00 
2.234436 ,48.886560 ,878195.38 ,0.00 ,8363455.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.234628 ,48.886560 ,1547362.63 ,0.00 ,10974589.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.234820 ,48.886560 ,1287.50 ,0.00 ,16931570.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.235012 ,48.886560 ,1450093.75 ,0.00 ,16147524.00 ,0.00 ,0.00 ,119152.34 ,0.00 
2.235204 ,48.886560 ,3428972.75 ,0.00 ,5494445.00 ,0.00 ,0.00 ,3190360.25 ,0.00 
2.235396 ,48.886560 ,2242359.25 ,0.00 ,0.00 ,0.00 ,0.00 ,4837579.00 ,0.00 
2.235588 ,48.886560 ,3981019.75 ,0.00 ,295039.97 ,0.00 ,0.00 ,4560490.50 ,0.00 
2.235780 ,48.886560 ,4279689.00 ,0.00 ,2868597.25 ,0.00 ,0.00 ,5676214.50 ,0.00 
2.235972 ,48.886560 ,7251025.50 ,0.00 ,8514174.00 ,0.00 ,0.00 ,6231429.00 ,0.00 
2.236164 ,48.886560 ,12763923.00 ,0.00 ,13668428.00 ,0.00 ,0.00 ,5970934.50 ,0.00 
2.236356 ,48.886560 ,9184192.00 ,0.00 ,13478650.00 ,0.00 ,0.00 ,4168575.50 ,0.00 
2.236548 ,48.886560 ,1869214.63 ,0.00 ,12340466.00 ,0.00 ,0.00 ,1211038.50 ,0.00 
2.236740 ,48.886560 ,0.00 ,0.00 ,7692720.50 ,0.00 ,0.00 ,1358862.00 ,314410.72 
2.236932 ,48.886560 ,70861.25 ,0.00 ,908210.88 ,0.00 ,0.00 ,655857.19 ,4098068.00 
2.237124 ,48.886560 ,6440006.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3125810.25 ,5551854.50 
2.237316 ,48.886560 ,10660123.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4750054.50 ,2422162.75 
2.237508 ,48.886560 ,6766841.50 ,0.00 ,6054.12 ,0.00 ,0.00 ,2125959.00 ,0.00 
2.237700 ,48.886560 ,7272494.50 ,0.00 ,946412.75 ,0.00 ,0.00 ,244527.70 ,0.00 
2.237892 ,48.886560 ,9118621.00 ,0.00 ,544192.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.238084 ,48.886560 ,9377390.00 ,0.00 ,270115.44 ,0.00 ,0.00 ,0.00 ,0.00 
2.238276 ,48.886560 ,9257907.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.238468 ,48.886560 ,6790109.00 ,0.00 ,305988.13 ,0.00 ,0.00 ,0.00 ,0.00 
2.238660 ,48.886560 ,2675316.50 ,0.00 ,2195069.25 ,0.00 ,0.00 ,0.00 ,0.00 
2.238852 ,48.886560 ,639706.56 ,0.00 ,1823228.63 ,0.00 ,0.00 ,0.00 ,0.00 
2.239044 ,48.886560 ,548920.69 ,0.00 ,4608139.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.239236 ,48.886560 ,903357.88 ,0.00 ,7978578.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.239428 ,48.886560 ,4443213.50 ,0.00 ,8337700.00 ,0.00 ,0.00 ,150996.16 ,0.00 
2.239620 ,48.886560 ,4552071.50 ,0.00 ,4994404.50 ,0.00 ,0.00 ,3976805.25 ,0.00 
2.239812 ,48.886560 ,1055648.25 ,0.00 ,3044473.50 ,0.00 ,0.00 ,10929851.00 ,0.00 
2.240004 ,48.886560 ,1650228.50 ,0.00 ,8934460.00 ,0.00 ,0.00 ,12445422.00 ,0.00 
2.240196 ,48.886560 ,3747066.50 ,0.00 ,9769535.00 ,0.00 ,0.00 ,5779753.00 ,0.00 
2.240388 ,48.886560 ,2117256.75 ,0.00 ,5930046.50 ,0.00 ,0.00 ,1131094.25 ,0.00 
2.240580 ,48.886560 ,0.00 ,0.00 ,4810517.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.240772 ,48.886560 ,0.00 ,0.00 ,4004752.25 ,3073568.50 ,0.00 ,732679.69 ,0.00 
2.240964 ,48.886560 ,0.00 ,0.00 ,1000184.44 ,5967552.50 ,0.00 ,1565365.00 ,0.00 
2.241156 ,48.886560 ,0.00 ,0.00 ,3339610.25 ,6614456.50 ,0.00 ,1611518.75 ,0.00 
2.241348 ,48.886560 ,2365132.75 ,0.00 ,9703453.00 ,5849616.50 ,0.00 ,2728908.00 ,0.00 
2.241540 ,48.886560 ,9588172.00 ,0.00 ,9793914.00 ,4054181.50 ,0.00 ,1023345.19 ,0.00 
2.241732 ,48.886560 ,12893525.00 ,0.00 ,4632086.50 ,264816.41 ,1167969.75 ,0.00 ,0.00 
2.241924 ,48.886560 ,8474152.00 ,0.00 ,3214594.75 ,0.00 ,13102790.00 ,0.00 ,0.00 
2.242116 ,48.886560 ,1806219.63 ,0.00 ,2204342.50 ,0.00 ,17689240.00 ,158.62 ,0.00 
2.242308 ,48.886560 ,42943.15 ,0.00 ,7388.22 ,0.00 ,8007976.50 ,5234897.00 ,0.00 
2.242500 ,48.886560 ,2675803.75 ,0.00 ,0.00 ,0.00 ,0.00 ,12267873.00 ,0.00 
2.242692 ,48.886560 ,5011326.00 ,0.00 ,0.00 ,0.00 ,0.00 ,15295593.00 ,0.00 
2.242884 ,48.886560 ,5465716.00 ,0.00 ,25840.69 ,0.00 ,0.00 ,10362489.00 ,0.00 
2.243076 ,48.886560 ,14596674.00 ,0.00 ,3582608.50 ,0.00 ,0.00 ,4931223.50 ,0.00 
2.243268 ,48.886560 ,16292144.00 ,0.00 ,14415168.00 ,1851586.25 ,0.00 ,1132364.13 ,0.00 
2.243460 ,48.886560 ,10508203.00 ,0.00 ,17234294.00 ,5540975.00 ,2799817.25 ,2358092.50 ,0.00 
2.243652 ,48.886560 ,11522417.00 ,0.00 ,4705182.50 ,4015471.00 ,10595738.00 ,5837366.00 ,0.00 
2.243844 ,48.886560 ,11910380.00 ,0.00 ,11954.83 ,203008.66 ,7618432.00 ,2725558.75 ,0.00 
2.244036 ,48.886560 ,11458062.00 ,0.00 ,0.00 ,0.00 ,870721.13 ,0.00 ,0.00 
2.244228 ,48.886560 ,8650727.00 ,0.00 ,489106.47 ,4236113.50 ,91447.09 ,0.00 ,1799417.75 
2.244420 ,48.886560 ,3124828.25 ,0.00 ,6865188.00 ,11880912.00 ,0.00 ,0.00 ,6570322.00 
2.244612 ,48.886560 ,200240.83 ,0.00 ,12629192.00 ,22332976.00 ,0.00 ,164741.64 ,10938631.00 
2.244804 ,48.886560 ,1300926.50 ,0.00 ,8409537.00 ,22893966.00 ,0.00 ,856344.31 ,10946754.00 
2.244996 ,48.886560 ,797728.25 ,0.00 ,2748702.75 ,12160331.00 ,0.00 ,98042.50 ,6354498.00 
2.245188 ,48.886560 ,333445.31 ,0.00 ,4886793.50 ,1167108.25 ,0.00 ,0.00 ,1166907.63 
2.245380 ,48.886560 ,720650.88 ,0.00 ,6561835.50 ,351529.09 ,50965.23 ,0.00 ,348572.97 
2.245572 ,48.886560 ,52172.20 ,0.00 ,7689815.00 ,543438.38 ,1897148.13 ,0.00 ,542910.25 
2.245764 ,48.886560 ,0.00 ,0.00 ,7901753.00 ,1007320.81 ,1073289.38 ,0.00 ,0.00 
2.245956 ,48.886560 ,62790.57 ,0.00 ,13572493.00 ,2014819.00 ,0.00 ,0.00 ,0.00 
2.246148 ,48.886560 ,3586840.25 ,0.00 ,17350980.00 ,494850.81 ,0.00 ,0.00 ,0.00 
2.246340 ,48.886560 ,5786114.00 ,0.00 ,7894116.50 ,0.00 ,1263224.88 ,0.00 ,0.00 
2.246532 ,48.886560 ,3186927.25 ,0.00 ,734671.44 ,0.00 ,5960453.50 ,0.00 ,0.00 
2.246724 ,48.886560 ,1165590.00 ,0.00 ,1595566.63 ,0.00 ,6714550.00 ,1093906.88 ,0.00 
2.246916 ,48.886560 ,3596565.75 ,0.00 ,4130147.50 ,0.00 ,2285546.00 ,9864675.00 ,0.00 
2.247108 ,48.886560 ,2502823.75 ,0.00 ,3785362.75 ,0.00 ,0.00 ,13740225.00 ,0.00 
2.247300 ,48.886560 ,18448.53 ,0.00 ,9391672.00 ,0.00 ,0.00 ,6316731.00 ,0.00 
2.247492 ,48.886560 ,0.00 ,0.00 ,17192896.00 ,0.00 ,0.00 ,1680852.38 ,0.00 
2.247684 ,48.886560 ,304140.19 ,0.00 ,11375371.00 ,0.00 ,0.00 ,955847.81 ,0.00 
2.247876 ,48.886560 ,5246578.00 ,0.00 ,1823485.25 ,0.00 ,0.00 ,0.00 ,0.00 
2.248068 ,48.886560 ,11666936.00 ,0.00 ,258447.75 ,0.00 ,0.00 ,0.00 ,0.00 
2.248260 ,48.886560 ,11951174.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.248452 ,48.886560 ,16405597.00 ,0.00 ,0.00 ,11239.21 ,0.00 ,0.00 ,10679.90 
2.248644 ,48.886560 ,18515116.00 ,0.00 ,1173341.50 ,2981917.50 ,804319.75 ,0.00 ,2980887.50 
2.248836 ,48.886560 ,10564202.00 ,0.00 ,5174463.00 ,4996369.50 ,12142072.00 ,0.00 ,4919211.00 
2.249028 ,48.886560 ,6455336.00 ,0.00 ,5449908.50 ,3881349.00 ,18566324.00 ,0.00 ,2488688.75 
2.249220 ,48.886560 ,7937591.50 ,0.00 ,1593873.25 ,895715.31 ,10880940.00 ,0.00 ,0.00 
2.249412 ,48.886560 ,6126605.00 ,0.00 ,0.00 ,0.00 ,534195.94 ,0.00 ,0.00 
2.249604 ,48.886560 ,1529307.38 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.249796 ,48.886560 ,0.00 ,0.00 ,2112906.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.249988 ,48.886560 ,0.00 ,0.00 ,2149269.25 ,0.00 ,0.00 ,0.00 ,0.00 
2.250180 ,48.886560 ,0.00 ,0.00 ,626460.44 ,0.00 ,0.00 ,0.00 ,0.00 
2.250372 ,48.886560 ,0.00 ,0.00 ,2485052.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.250564 ,48.886560 ,0.00 ,0.00 ,1525264.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.250756 ,48.886560 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.250948 ,48.886560 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.251140 ,48.886560 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.251332 ,48.886560 ,0.00 ,0.00 ,293793.75 ,0.00 ,333106.38 ,0.00 ,0.00 
2.251524 ,48.886560 ,0.00 ,0.00 ,1348997.63 ,0.00 ,16288.10 ,0.00 ,0.00 
2.251716 ,48.886560 ,0.00 ,0.00 ,2360485.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.251908 ,48.886560 ,0.00 ,0.00 ,3517038.25 ,0.00 ,0.00 ,0.00 ,0.00 
2.252100 ,48.886560 ,0.00 ,0.00 ,1063595.63 ,0.00 ,0.00 ,0.00 ,0.00 
2.252292 ,48.886560 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.252484 ,48.886560 ,0.00 ,0.00 ,2564584.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.252676 ,48.886560 ,0.00 ,0.00 ,5825883.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.252868 ,48.886560 ,0.00 ,0.00 ,10030476.00 ,0.00 ,303285.28 ,0.00 ,0.00 
2.253060 ,48.886560 ,0.00 ,0.00 ,12473068.00 ,0.00 ,640009.13 ,0.00 ,0.00 
2.253252 ,48.886560 ,0.00 ,0.00 ,9260954.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.253444 ,48.886560 ,0.00 ,0.00 ,4595425.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.253636 ,48.886560 ,0.00 ,0.00 ,454315.59 ,0.00 ,0.00 ,0.00 ,0.00 
2.225796 ,48.886368 ,374568.56 ,0.00 ,4784570.00 ,0.00 ,1274802.25 ,0.00 ,0.00 
2.225988 ,48.886368 ,3760027.50 ,0.00 ,1084023.63 ,0.00 ,5295578.00 ,0.00 ,0.00 
2.226180 ,48.886368 ,4555499.50 ,0.00 ,7844286.00 ,0.00 ,5468742.50 ,0.00 ,0.00 
2.226372 ,48.886368 ,1434887.75 ,0.00 ,12577138.00 ,0.00 ,1540174.38 ,0.00 ,0.00 
2.226564 ,48.886368 ,0.00 ,0.00 ,7384656.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.226756 ,48.886368 ,0.00 ,0.00 ,1079222.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.226948 ,48.886368 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.227140 ,48.886368 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.227332 ,48.886368 ,0.00 ,0.00 ,837777.69 ,0.00 ,0.00 ,0.00 ,0.00 
2.227524 ,48.886368 ,0.00 ,0.00 ,1982884.38 ,0.00 ,0.00 ,0.00 ,0.00 
2.227716 ,48.886368 ,0.00 ,0.00 ,6387762.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.227908 ,48.886368 ,0.00 ,0.00 ,7657027.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.228100 ,48.886368 ,0.00 ,0.00 ,2380902.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.228292 ,48.886368 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.228484 ,48.886368 ,0.00 ,0.00 ,132730.52 ,0.00 ,0.00 ,0.00 ,0.00 
2.228676 ,48.886368 ,0.00 ,0.00 ,3776969.25 ,0.00 ,0.00 ,0.00 ,0.00 
2.228868 ,48.886368 ,0.00 ,0.00 ,6929960.00 ,1758030.63 ,0.00 ,0.00 ,0.00 
2.229060 ,48.886368 ,0.00 ,0.00 ,13278213.00 ,5492753.00 ,0.00 ,0.00 ,0.00 
2.229252 ,48.886368 ,0.00 ,0.00 ,17632512.00 ,4971298.00 ,0.00 ,0.00 ,0.00 
2.229444 ,48.886368 ,0.00 ,0.00 ,15947874.00 ,967947.06 ,0.00 ,0.00 ,0.00 
2.229636 ,48.886368 ,0.00 ,0.00 ,5585612.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.229828 ,48.886368 ,4120414.25 ,0.00 ,403217.56 ,0.00 ,0.00 ,0.00 ,0.00 
2.230020 ,48.886368 ,16543210.00 ,0.00 ,1052424.13 ,0.00 ,0.00 ,153097.48 ,0.00 
2.230212 ,48.886368 ,25951148.00 ,0.00 ,6103736.50 ,0.00 ,0.00 ,699047.94 ,0.00 
2.230404 ,48.886368 ,22086278.00 ,0.00 ,6945671.00 ,0.00 ,0.00 ,22239.37 ,0.00 
2.230596 ,48.886368 ,12943113.00 ,0.00 ,3212289.75 ,947282.63 ,0.00 ,0.00 ,0.00 
2.230788 ,48.886368 ,8348495.50 ,0.00 ,5171892.00 ,6313531.00 ,0.00 ,0.00 ,2494225.00 
2.230980 ,48.886368 ,4289779.50 ,0.00 ,4960773.50 ,14741918.00 ,0.00 ,0.00 ,9692877.00 
2.231172 ,48.886368 ,1659138.13 ,0.00 ,1206732.75 ,12981915.00 ,0.00 ,0.00 ,13163380.00 
2.231364 ,48.886368 ,7929193.50 ,0.00 ,84717.01 ,4286441.50 ,0.00 ,0.00 ,12213882.00 
2.231556 ,48.886368 ,10548277.00 ,0.00 ,4199408.00 ,0.00 ,0.00 ,0.00 ,8945499.00 
2.231748 ,48.886368 ,5374387.50 ,0.00 ,12501492.00 ,473993.09 ,130816.30 ,0.00 ,3214733.00 
2.231940 ,48.886368 ,10068804.00 ,0.00 ,18391922.00 ,1529162.13 ,409728.34 ,0.00 ,1538381.13 
2.232132 ,48.886368 ,25403560.00 ,0.00 ,13167606.00 ,440296.88 ,0.00 ,0.00 ,446924.72 
2.232324 ,48.886368 ,27270762.00 ,0.00 ,4135665.75 ,1882826.63 ,0.00 ,0.00 ,1876100.50 
2.232516 ,48.886368 ,13150523.00 ,0.00 ,102934.42 ,5605465.00 ,0.00 ,0.00 ,5602265.00 
2.232708 ,48.886368 ,1368697.88 ,0.00 ,0.00 ,4978410.00 ,0.00 ,0.00 ,4983325.50 
2.232900 ,48.886368 ,0.00 ,0.00 ,2403673.00 ,927576.00 ,0.00 ,0.00 ,933128.94 
2.233092 ,48.886368 ,0.00 ,0.00 ,8875123.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.233284 ,48.886368 ,0.00 ,0.00 ,8402901.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.233476 ,48.886368 ,61586.35 ,0.00 ,2601326.25 ,0.00 ,0.00 ,0.00 ,0.00 
2.233668 ,48.886368 ,3671896.50 ,0.00 ,4936825.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.233860 ,48.886368 ,6014738.50 ,0.00 ,3566792.25 ,2381848.25 ,0.00 ,0.00 ,272759.28 
2.234052 ,48.886368 ,3448438.25 ,0.00 ,172703.25 ,6540312.50 ,0.00 ,0.00 ,1068042.75 
2.234244 ,48.886368 ,340262.94 ,0.00 ,2115224.50 ,4889656.50 ,0.00 ,0.00 ,170472.45 
2.234436 ,48.886368 ,4029251.50 ,0.00 ,7498074.50 ,1665227.75 ,0.00 ,0.00 ,0.00 
2.234628 ,48.886368 ,5355100.50 ,0.00 ,9395627.00 ,1158533.75 ,0.00 ,0.00 ,0.00 
2.234820 ,48.886368 ,2175865.25 ,0.00 ,7470217.50 ,1114325.50 ,0.00 ,0.00 ,0.00 
2.235012 ,48.886368 ,6683894.00 ,0.00 ,9043413.00 ,0.00 ,0.00 ,416963.00 ,0.00 
2.235204 ,48.886368 ,7360607.50 ,0.00 ,3552696.75 ,0.00 ,0.00 ,4354317.50 ,0.00 
2.235396 ,48.886368 ,4365086.00 ,0.00 ,5034.02 ,0.00 ,0.00 ,5740324.00 ,0.00 
2.235588 ,48.886368 ,5044514.50 ,0.00 ,0.00 ,0.00 ,0.00 ,2475329.75 ,0.00 
2.235780 ,48.886368 ,5271074.50 ,0.00 ,0.00 ,0.00 ,0.00 ,1004200.06 ,0.00 
2.235972 ,48.886368 ,4096968.75 ,0.00 ,4842333.50 ,0.00 ,0.00 ,1109924.75 ,0.00 
2.236164 ,48.886368 ,4630458.50 ,0.00 ,14171513.00 ,0.00 ,0.00 ,865380.44 ,0.00 
2.236356 ,48.886368 ,2218884.25 ,0.00 ,16524036.00 ,0.00 ,0.00 ,611840.56 ,0.00 
2.236548 ,48.886368 ,0.00 ,0.00 ,7520369.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.236740 ,48.886368 ,0.00 ,0.00 ,1429845.50 ,0.00 ,0.00 ,0.00 ,167057.39 
2.236932 ,48.886368 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3505775.75 
2.237124 ,48.886368 ,3146040.25 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4858676.50 
2.237316 ,48.886368 ,6793985.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1972151.25 
2.237508 ,48.886368 ,5702222.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.237700 ,48.886368 ,3388257.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2.237892 ,48.886368 ,2587291.00 ,0.00 ,2477989.50 ,0.00 ,0.00 ,0.00 ,0.00 
2.238084 ,48.886368 ,1980388.00 ,0.00 ,4183170.25 ,0.00 ,0.00 ,0.00 ,0.00 
2.238276 ,48.886368 ,4899382.50 ,0.00 ,1960616.13 ,0.00 ,0.00 ,0.00 ,0.00 
2.238468 ,48.886368 ,6424992.00 ,0.00 ,3539658.25 ,0.00 ,0.00 ,0.00 ,0.00 
